Label,Text
Sad,"i, feel, a, bit, mournful, since, i, read, a, of, one, of, my, my, space, friends"
Sad,"i, just, was, expressing, myself, and, her, unexpected, and, kind, made, me, feel, bad, for, a, short, moment, as, that, was, not, my, intent, but, for, a, larger, moment, which, remains, with, me, it, reminded, me, of, my, blessings, like, having, good, friends, that, have, your, back"
Sad,"i, hated, that, i, have, to, work, everyday, with, no, days, off, for, the, next, two, weeks, i, font, like, my, jobs, and, i, feel, unsuccessful, when, i, talk, to, other, people, about, them"
Sad,"i, have, to, keep, fighting, for, my, life, until, i, truly, run, out, of, fight, and, i, be, been, close, enough, to, that, twice, to, know, a, bit, about, what, it, feels, like, and, we, re, not, there, yet, no, matter, how, despairing, all, this, feels"
Sad,"i, just, feel, troubled"
Sad,"mi, really, not, taking, in, information, lately, it, could, explain, why, vie, been, feeling, sort, of, discontent, lately"
Sad,"i, exactly, feel, whenever, i, feel, lonely, or, depressed, and, then, i, pray, to, him, for, help, and, guidance, a, ref, HTTP"
Sad,"i, must, say, i, don, t, consider, my, family, broken, nor, do, i, feel, any, discontent, about, not, having, a, father, around"
Sad,"mi, feeling, a, little, dirty"
Sad,"i, mean, is, that, when, we, are, true, to, ourselves, and, our, style, and, we, see, a, reflection, we, like, in, the, mirror, all, of, the, ugliness, in, society, that, is, there, to, make, us, feel, ugly, or, inadequate, based, on, our, looks, suddenly, becomes, completely"
Sad,"mi, far, ahead, than, the, released, that, are, sold, here, it, just, wont, be, the, same, anymore, and, the, wait, wont, be, as, thrilling, but, damn, me, if, i, even, feel, slightly, remorseful, for, that"
Sad,"i, instantly, feel, rejected"
Sad,"i, get, paid, too, much, because, i, get, so, many, at, work, mi, feeling, a, bit, shamed, so, will, the, spending, for, a, bit"
Sad,"i, feel, bad, knocking, show, down, this, far, but, i, dint, see, this, week, and, i, cant, just, assume, he, carried, the, show, like, he, does, every, week, denial, doesn't, appear, on, it"
Sad,"i, could, maybe, get, away, with, folk, on, some, of, the, songs, something, fairly, predictable, but, if, its, just, me, and, a, guitar, it, would, end, up, feeling, dull"
Sad,"i, font, like, Christmas, because, i, feel, like, it, has, lost, its, meaning"
Sad,"i, feel, less, alone"
Sad,"i, have, a, feeling, till, be, a, little, more, messy, going, home, though"
Sad,"i, feel, there, is, no, excuse, for, lame"
Sad,"i, did, feel, for, him, as, its, horrible, and, expensive, when, it, happens"
Sad,"i, first, started, reading, city, of, dark, magic, i, thought, it, would, be, a, challenge, to, actually, enjoy, it, since, i, felt, like, the, content, about, famous, music, was, over, my, head, but, luckily, after, through, the, first, chapter, i, became, more, confident, and, started, feeling, less, dumb"
Sad,"i, feel, useless, a, ref, HTTP"
Sad,"i, am, certified, via, ace, and, i, love, what, i, do, but, lately, i, feel, like, a, fake"
Sad,"i, feel, rotten, my, feet, still, up, and, after, i, eat, i, feel, bad, and, the, more, i, eat, i, feel, bad"
Sad,"i, feel, ashamed, to, type, all, this"
Sad,"i, just, notice, what, i, am, doing, that, is, ruining, my, happy, moment, because, this, discontent, is, my, to, receiving, love, in, the, genuine, way, its, being, delivered"
Sad,"i, feel, empty, inside, not, surprising, considering, i, haven, eaten, all, day"
Sad,"i, always, make, things, harder, which, mi, not, going, to, lie, i, sometimes, have, a, way, of, the, very, simple, however, a, new, baby, is, a, pretty, big, and, from, this, comment, and, many, many, others, i, feel, like, he, sees, himself, as, being, disturbed, very, little"
Sad,"i, do, feel, discouraged, by, what, my, said"
Sad,"i, was, sitting, in, class, feeling, somehow, disturbed"
Sad,"i, start, to, feel, lethargic, about, blogging"
Sad,"i, was, wasting, my, life, away, going, out, with, one, person, after, another, to, find, love, feeling, shitty, and, anti, social, about, my, life, i, met, this, guy"
Sad,"i, get, of, is, the, viewings, of, home, and, away, and, even, a, bit, of, neighbours, if, mi, feeling, really, tragic"
Sad,"vie, posted, a, blog, and, i, feel, like, thatch, unfortunate"
Sad,"mi, feeling, very, disturbed, by, tons, of, things"
Sad,"mi, also, still, feeling, whine, as, hell, so, its, possible, i, could, rant, a, bit, today"
Sad,"i, feel, unfortunate, that, i, font, have, a, lot, of, time, to, spend, with, my, family"
Sad,"i, feel, as, though, were, giving, too, many, details, about, unimportant, things, like, mundane, life, and, left, out, on, other, details, like, more, character, depth, especially, with, secondary, characters"
Sad,"i, only, talk, about, how, people, make, me, feel, and, the, only, people, i, talk, about, are, the, ones, that, make, me, feel, unhappy, upset, nervous, or, angry"
Sad,"i, to, feel, defeated"
Sad,"i, also, baked, enough, cookies, to, take, to, my, local, tomorrow, night, i, feel, so, bad, for, the, employees, who, have, to, work"
Sad,"i, feel, slightly, unfortunate, in, the, sense, that, the, year, awns, t, a, great, year, for, the, systems, if, i, m, honest"
Sad,"i, met, my, ex, just, to, catch, up, because, he, was, leaving, for, lollop, it, was, good, seeing, him, again, and, now, i, feel, so, awkward, typing, this"
Sad,"mi, feeling, so, embarrassed, frightened, that, i, smashed, the, window, and, in, of, style, if, it, would, get, garage, man, to, stop, glaring, at, me"
Sad,"i, started, feeling, my, back, aching, especially, the, lower, back"
Sad,"i, was, studying, i, always, had, the, feeling, that, the, process, was, unpleasant, but, it, was, absolutely, necessary"
Sad,"i, feel, beaten, down, and, i, feel, void"
Sad,"i, feel, like, are, boring, and"
Sad,"mi, feeling, rotten, and, pretending, it, just, aunt, so"
Sad,"i, can, begin, to, see, a, first, step, and, suddenly, life, does, not, feel, so, despairing"
Sad,"i, feel, stupid, enough"
Sad,"i, begin, to, sense, how, these, characters, are, feeling, the, there, suffering, or, have, suffered, already"
Sad,"i, am, up, and, ready, to, read, read, read, today, even, though, mi, feeling, very, groggy, this, morning"
Sad,"this, Monday, i, took, a, mat, BS, test, and, for, the, second, time"
Sad,"i, miss, not, feeling, exhausted, after, being, outside, in, the, heat, for, minutes"
Sad,"vie, been, waiting, to, get, some, time, alone, for, quite, a, few, weeks, now, and, when, i, finally, get, it, mi, feeling, a, bit, homesick"
Sad,"i, appreciate, how, clean, their, are, even, though, i, admit, there, were, a, few, moments, where, the, complete, to, sex, made, me, feel, a, little, repressed"
Sad,"i, can, tell, my, arms, and, hands, feel, weaker, and, they, feel, more, numb, and, at, night, when, i, wake, up"
Sad,"i, wast, very, interested, in, it, but, it, the, feeling, of, an, earth, doomed, by, quite, well"
Sad,"i, agree, even, though, when, i, feel, discouraged, i, like, to, go, to, places, with, lots, of, colour, because, they, make, me, feel, better"
Sad,"i, was, wondering, if, you, will, focus, on, the, problems, because, any, way, you, are, not, care, for, themselves, when, complaining, or, feeling, needy"
Sad,"i, feel, like, mi, being, really, needy"
Sad,"i, hurt, your, feelings, and, for, that, i, am, sorry"
Sad,"i, felt, a, stronger, wish, to, be, free, from, self, through, my, refuge, practice, and, a, return, to, the, feeling, of, freedom, and, protection, from, suffering, which, i, stayed, with, for, the, rest, of, the, meditation"
Sad,"i, feel, like, they, are, more, boring, to, paint, than, a, bunch, of, fruit"
Sad,"i, feel, anger, i, feel, sad, i, feel, joy, and, i, feel, other, emotions, too, but, will, stick, to, a, few"
Sad,"i, feel, a, little, isolated, being, in, my, house, all, the, time"
Sad,"i, wonder, if, i, feel, under, or, needy"
Sad,"id, ever, known, so, i, figured, it, was, normal, for, me, to, feel, ugly, dumb, and, weird"
Sad,"i, stopped, feeling, a, little, awkward"
Sad,"i, would, like, to, take, the, opportunity, to, describe, one, day, this, week, when, i, was, feeling, particularly, gloomy"
Sad,"mi, tired, of, feeling, unhappy, about, things, and, unmotivated"
Sad,"i, would, really, love, to, be, with, him, but, not, as, a, friend, and, not, because, he, feels, guilty, or, sorry, for, me"
Sad,"i, cant, feel, font, turn, your, back, on, me, i, wont, be, ignored, time, wont, heal, font, turn, your, back, on, me, i, wont, be, ignored"
Sad,"i, was, younger, i, used, to, feel, homesick"
Sad,"i, left, the, theatre, feeling, sad, and, alone, the, sudden, realization, of, my, own, fleeting, weighing, down, each, and, every, step"
Sad,"i, realize, how, much, my, little, family, on, me, and, it, felt, so, overwhelming, and, i, feel, so, inadequate"
Sad,"i, felt, sad, when, a, friend, of, mine, died, and, i, felt, that, something, had, gone, away, from, me"
Sad,"i, feel, troubled, i, guess, would, be, the, best, word, for, it"
Sad,"i, am, no, longer, even, remotely, OK, with, my, body, and, i, feel, ugly, to, the, person, who, to, love, me"
Sad,"i, did, feel, things, it, was, often, just, repressed, fear, and, anxiety, and"
Sad,"i, feel, that, they, ignored, the, nature, of, a, pattern, of, sexual, abuse, and, of, reports, of, sexual, abuse, in, the, service, of, wishing, to, defend, and, protect, a, friend, and, his, reputation"
Sad,"i, feel, like, i, am, doomed, to, a, life, of, sleep, obsession"
Sad,"i, sometimes, feel, like, a, damaged, product"
Sad,"i, feel, like, an, ungrateful, ass, a, ref, HTTP"
Sad,"i, feel, a, little, low, about, being, in, and, i, always, feel, of, guilt, when, i, fail, to, appreciate, my, living, situation, and, decisions"
Sad,"i, feel, dirty, watching, this, series, and, you, can, tell, how, the, series, is, trying, to, false, emotions, in, the, viewer"
Sad,"i, just, sat, there, in, my, group, feeling, really, depressed, because, my, book, just, had, to, go, missing, at, this, time"
Sad,"vie, been, feeling, a, bit, messy, but, mi, hoping, this, fresh, look, will, help, me, figure, out, a, better, way, to, deal"
Sad,"i, was, feeling, a, bit, disheartened, until, one, of, our, black, belt, at, the, Richard, and, i, own, asked, why, let, anyone, else, set, your, destiny"
Sad,"i, feel, like, these, unfortunate, events, fit, in, with, my, thought, quote, i, posted, above"
Sad,"i, doubt, that, makes, any, sense, to, any, one, but, me, when, i, feel, emotional, the, come, out, like, a, rock, slide, see"
Sad,"i, dint, want, to, feel, any, pain, an, hour, later, they, decided, to, start, that, up, and, shortly, after, that, they, broke, my, water"
Sad,"i, still, feel, like, mi, being, punished"
Sad,"i, ended, the, podcast, feeling, not, depressed, exactly, but, like, i, still, did, t, have, a, concrete, answer, for, how, to, strike, that, balance, that, self, help, authors, love, to, talk, about"
Sad,"i, feel, ungrateful, for, wanting, more, but, the, truth, is"
Sad,"i, feel, sorta, vain"
Sad,"i, feel, it, like, you, target, blank, class, di, title, bookmark, on, del"
Sad,"i, will, admit, with, the, joy, of, cooking, there, are, also, times, where, you, feel, defeated"
Sad,"i, feel, ashamed, of, you"
Sad,"i, kind, of, feel, lame, but, still, font, regret, coming"
Sad,"i, feel, fucking, woeful, looking, at, the, other, girls"
Sad,"i, was, feeling, homesick, for, the, annual, Easter, breakfast, and, service, at, church, this, morning, at, when, we, left, to, hike, up, precipice, for, the"
Sad,"i, feel, helpless, to, regain, a, safe, feeling"
Sad,"i, feel, drained, and, i, am, physically, sore, from, the, work, i, did"
Sad,"i, do, not, want, others, to, feel, unhappy, just, because, they, have, to, accommodate, to, me"
Sad,"i, feel, lonely, who, make, me, feel, special, when, i, feel, useless, who, are, always, kind, and, sweet, to, me"
Sad,"i, will, burn, for, you, feel, pain, for, you, i, will, twist, the, knife, and, bleed, my, aching, heart, and, tear, it, apart, i, will, lie, for, you, beg, and, steal, for, you, i, will, crawl, on, hands, and, knees, until, you, see, your, just, like, me"
Sad,"vie, been, feeling, very, listless, lately"
Sad,"i, have, to, be, honest, and, say, that, the, first, two, chapters, sort, of, overwhelmed, me, and, i, wast, sure, that, i, was, going, to, be, able, to, follow, everything, and, was, feeling, kind, of, dumb"
Sad,"i, lay, here, typing, this, hate, blog, entry, that, no, one, would, read, although, i, want, the, whole, world, to, read, and, praise, me, like, i, feel, so, miserable"
Sad,"i, remember, watching, it, and, feeling, devastated, because, of, the, sheer, of, it, all"
Sad,"i, can, t, look, at, for, too, long, without, feeling, depressed"
Sad,"i, do, that, i, feel, ashamed, of"
Sad,"i, suppose, we, all, feel, a, little, inhibited, when, it, comes, to, picking, up, the, phone, and, calling, someone, we, re, not, very, close, to, anymore"
Sad,"i, might, do, so, simply, because, i, couldn't, keep, my, mouth, shut, makes, me, feel, terrible"
Sad,"i, feel, just, an, on, going, dull, pain, for, a, hours, or, a, day, in, my, chest"
Sad,"i, sit, up, and, i, feel, awful, about, it, as, miles, starts, feeling, up, whoever, s, pants, under, his, back, for, a, cigarette, box"
Sad,"i, feel, its, sad, but, mi, okay, with, it, mi, happy, i, had, done, it, even, though, it, hurts, a, little"
Sad,"i, feel, like, everything, going, to, happen, with, out, me, and, that, vie, been, disillusioned, this, whole, time"
Sad,"i, cant, helped, but, to, feel, burdened, and, anxious, about, this"
Sad,"i, feel, that, and, others, who, kill, animals, for, their, ivory, or, other, parts, should, be, punished, severely, i, find, hunting, and, fishing, cruel"
